,id,read_rate,from_domain_hash,Domain_extension,day,campaign_size,unique_user_cnt,avg_domain_read_rate,avg_domain_inbox_rate,avg_user_avg_read_rate,avg_user_domain_avg_read_rate,mb_superuser,mb_engper,mb_supersub,mb_engsec,mb_inper,mb_insec,mb_unengsec,mb_idlesub,Discretized_Read_Rate
58105,58106,0.0,21f9e3c73417dc05c54aff76f74a9a68,com,Fri,21.0,21.0,0.0065792690000000004,0.008477369,0.09449943699999999,0.0,0.14285714300000002,0.28571428600000004,0.28571428600000004,0.14285714300000002,0.0,0.095238095,0.047619048,0.0,1
58109,58110,0.047619048,636ae4d78ec2b46248fc59ac1ad737df,com,Mon,21.0,21.0,0.047170067,0.9210837629999999,0.027867731,0.029353715,0.0,0.19047619,0.23809523800000001,0.19047619,0.0,0.19047619,0.19047619,0.0,2
58110,58111,0.0,bdc6afb4e270be5e7b3954caf0818a7d,br,Wed,255.0,255.0,0.003141268,0.7616823220000001,0.003264789,0.0026970609999999997,0.003921569000000001,0.31372549,0.011764706000000002,0.011764706000000002,0.023529412000000003,0.615686275,0.015686275,0.003921569000000001,1
58116,58117,0.25531914899999997,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,47.0,29.0,0.19130118,0.687118735,0.20858243399999998,0.291817389,0.191489362,0.531914894,0.0,0.063829787,0.14893617,0.021276596000000002,0.021276596000000002,0.021276596000000002,7
58120,58121,0.533333333,f74d39fa044aa309eaea14b9f57fe79c,com,Thurs,15.0,15.0,0.19130118,0.687118735,0.20537328,0.375724051,0.2,0.4,0.333333333,0.066666667,0.0,0.0,0.0,0.0,13
58133,58134,0.033333333,5e16703db26e5154b60889bf72a4705f,com,Sun,30.0,30.0,0.160534665,0.86763858,0.113418064,0.046122852,0.066666667,0.36666666700000006,0.3,0.1,0.033333333,0.133333333,0.0,0.0,1
58134,58135,0.153846154,7a35b38262510f0cd0191e980684dfb0,com,Wed,26.0,26.0,0.053386345999999994,0.193153258,0.087448194,0.038461537999999997,0.115384615,0.115384615,0.23076923100000002,0.23076923100000002,0.0,0.153846154,0.153846154,0.0,4
58136,58137,0.363636364,1982218d6c4c846b230639346409d184,com,Mon,33.0,33.0,0.133173803,0.915891991,0.18979247100000002,0.272916886,0.24242424199999998,0.303030303,0.24242424199999998,0.151515152,0.0,0.0,0.060606060999999996,0.0,10
58138,58139,0.033333333,21f9e3c73417dc05c54aff76f74a9a68,com,Mon,30.0,30.0,0.0065792690000000004,0.008477369,0.04425055,0.011111111000000002,0.033333333,0.233333333,0.3,0.166666667,0.0,0.166666667,0.1,0.0,1
58142,58143,0.005347594000000001,b3782bc0343e84faf2f8d3d7171153dd,com,Wed,187.0,186.0,0.009889762,0.034618091000000004,0.044638791,0.000187839,0.037433155,0.155080214,0.315508021,0.22459893,0.010695187,0.13368984,0.122994652,0.0,1
58155,58156,0.0625,636ae4d78ec2b46248fc59ac1ad737df,com,Fri,16.0,14.0,0.047170067,0.9210837629999999,0.023865769,0.011061147,0.0625,0.0625,0.0,0.0625,0.0,0.4375,0.375,0.0,2
58165,58166,0.26666666699999997,50cd1a9a183758039b0841aa738c3f0b,com,Fri,15.0,15.0,0.26360952,0.5492744979999999,0.282451515,0.388689845,0.4,0.2,0.333333333,0.066666667,0.0,0.0,0.0,0.0,7
58166,58167,0.0,2174b8f4d1179610379fd4fb1822b9ff,com,Mon,28.0,28.0,0.006598712,0.009859723,0.059287312,0.0,0.14285714300000002,0.14285714300000002,0.35714285700000004,0.107142857,0.0,0.107142857,0.14285714300000002,0.0,1
58169,58170,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Sat,22.0,20.0,0.26360952,0.5492744979999999,0.040254676,0.04178981,0.090909091,0.181818182,0.409090909,0.22727272699999998,0.0,0.090909091,0.0,0.0,1
58170,58171,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Thurs,19.0,2.0,0.047170067,0.9210837629999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
58173,58174,0.071428571,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,14.0,14.0,0.06157230599999999,0.232202866,0.062661787,0.075129645,0.14285714300000002,0.571428571,0.0,0.0,0.214285714,0.071428571,0.0,0.0,2
58176,58177,0.18390804600000002,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,87.0,87.0,0.19130118,0.687118735,0.10487384599999999,0.18424948,0.069767442,0.26744186,0.093023256,0.186046512,0.0,0.209302326,0.174418605,0.0,5
58177,58178,0.08620689699999999,14dd5266c70789bdc806364df4586335,com,Fri,58.0,29.0,0.08705457800000001,0.93233696,0.172776785,0.17649650600000003,0.20689655199999998,0.068965517,0.068965517,0.172413793,0.0,0.275862069,0.20689655199999998,0.0,3
58192,58193,0.2,f74d39fa044aa309eaea14b9f57fe79c,com,Thurs,15.0,7.0,0.19130118,0.687118735,0.115308476,0.105820106,0.333333333,0.333333333,0.166666667,0.166666667,0.0,0.0,0.0,0.0,6
58193,58194,0.030390737999999997,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,1382.0,1381.0,0.19130118,0.687118735,0.047751943,0.055918494000000006,0.04269175099999999,0.167872648,0.153400868,0.163531114,0.030390737999999997,0.30463097,0.136034732,0.001447178,1
58196,58197,0.363636364,5e16703db26e5154b60889bf72a4705f,com,Tues,11.0,11.0,0.160534665,0.86763858,0.19424315,0.263905533,0.363636364,0.363636364,0.181818182,0.0,0.0,0.0,0.090909091,0.0,10
58197,58198,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,15.0,15.0,0.06157230599999999,0.232202866,0.07618979299999999,0.010227273,0.0,0.46666666700000003,0.26666666699999997,0.0,0.0,0.2,0.066666667,0.0,1
58199,58200,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Fri,12.0,4.0,0.047170067,0.9210837629999999,0.037334848999999996,0.0,0.0,0.333333333,0.0,0.0,0.25,0.41666666700000005,0.0,0.0,1
58209,58210,0.9090909090000001,50cd1a9a183758039b0841aa738c3f0b,com,Wed,11.0,7.0,0.26360952,0.5492744979999999,0.6451976110000001,0.933082472,0.818181818,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,13
58216,58217,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sat,122.0,119.0,0.06157230599999999,0.232202866,0.013165651,0.0022092839999999997,0.016393443,0.295081967,0.11475409800000001,0.11475409800000001,0.049180327999999995,0.254098361,0.14754098400000001,0.008196721,1
58227,58228,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Thurs,22.0,2.0,0.06157230599999999,0.232202866,0.003819287,0.0,0.0,0.8636363640000001,0.0,0.0,0.13636363599999998,0.0,0.0,0.0,1
58229,58230,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Fri,27.0,27.0,0.06157230599999999,0.232202866,0.027096935,0.006356348,0.076923077,0.23076923100000002,0.076923077,0.192307692,0.038461537999999997,0.192307692,0.192307692,0.0,1
58235,58236,0.161290323,86d0399a308ae0a71efbff96df087dc4,com,Tues,31.0,31.0,0.046684483,0.20985432,0.10756799800000001,0.132634809,0.064516129,0.48387096799999996,0.225806452,0.161290323,0.0,0.064516129,0.0,0.0,5
58239,58240,0.0,94bd04f23f1e4d18cc728f0ec5597472,br,Tues,16.0,16.0,0.081700549,0.5658081389999999,0.001067527,0.000576219,0.0,0.25,0.0,0.0625,0.5,0.125,0.0625,0.0,1
58242,58243,0.047619048,50cd1a9a183758039b0841aa738c3f0b,com,Mon,42.0,42.0,0.26360952,0.5492744979999999,0.025254005,0.027161692,0.0,0.35714285700000004,0.047619048,0.261904762,0.047619048,0.11904761900000001,0.166666667,0.0,2
58246,58247,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Sun,11.0,7.0,0.047170067,0.9210837629999999,0.058419883,0.016815383,0.0,0.363636364,0.272727273,0.090909091,0.0,0.0,0.272727273,0.0,1
58285,58286,0.13636363599999998,86d0399a308ae0a71efbff96df087dc4,com,Mon,22.0,22.0,0.046684483,0.20985432,0.076224889,0.10758928599999999,0.0,0.454545455,0.318181818,0.13636363599999998,0.0,0.0,0.090909091,0.0,4
58292,58293,0.046153846,636ae4d78ec2b46248fc59ac1ad737df,com,Tues,65.0,58.0,0.047170067,0.9210837629999999,0.123283645,0.08167759299999999,0.09375,0.40625,0.0625,0.109375,0.0,0.234375,0.09375,0.0,2
58303,58304,0.5,94bd04f23f1e4d18cc728f0ec5597472,br,Fri,68.0,40.0,0.081700549,0.5658081389999999,0.15255268,0.46261979799999997,0.176470588,0.5735294120000001,0.014705882,0.088235294,0.132352941,0.0,0.014705882,0.0,13
58305,58306,0.0,441738815fa8f1671f7c7452a2a2b4bc,com,Sun,12.0,12.0,0.003623768,0.008669384,0.100297934,0.0,0.166666667,0.166666667,0.083333333,0.333333333,0.0,0.083333333,0.166666667,0.0,1
58309,58310,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Fri,59.0,59.0,0.26360952,0.5492744979999999,0.060353315,0.116580241,0.118644068,0.186440678,0.38983050799999996,0.13559322,0.0,0.152542373,0.016949153,0.0,1
58310,58311,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Wed,21.0,5.0,0.047170067,0.9210837629999999,0.0015516770000000002,0.000108472,0.0,0.0,0.0,0.095238095,0.0,0.571428571,0.333333333,0.0,1
58312,58313,0.0,4a4788c1dfc396b1f86355b274cc26b3,com,Fri,18.0,18.0,0.040927693,0.9687306990000001,0.019333801,0.010747787,0.0,0.222222222,0.38888888899999996,0.055555556,0.0,0.055555556,0.27777777800000003,0.0,1
58315,58316,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Thurs,18.0,3.0,0.047170067,0.9210837629999999,0.0029291409999999997,0.000666735,0.0,0.0,0.0,0.8888888890000001,0.0,0.111111111,0.0,0.0,1
58318,58319,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Thurs,26.0,26.0,0.06157230599999999,0.232202866,0.00318533,3.06e-05,0.0,0.192307692,0.076923077,0.115384615,0.192307692,0.269230769,0.153846154,0.0,1
58319,58320,0.444444444,f74d39fa044aa309eaea14b9f57fe79c,com,Mon,18.0,17.0,0.19130118,0.687118735,0.153291832,0.294551274,0.166666667,0.444444444,0.166666667,0.0,0.0,0.166666667,0.055555556,0.0,12
58327,58328,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Sat,16.0,16.0,0.26360952,0.5492744979999999,0.075292159,0.007637134,0.1875,0.125,0.25,0.1875,0.0,0.0,0.25,0.0,1
58331,58332,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Sun,16.0,16.0,0.26360952,0.5492744979999999,0.09476797199999999,0.18346446,0.0625,0.375,0.375,0.125,0.0,0.0,0.0625,0.0,1
58339,58340,0.0,441738815fa8f1671f7c7452a2a2b4bc,com,Sat,16.0,16.0,0.003623768,0.008669384,0.02463921,0.0,0.0,0.25,0.3125,0.125,0.0,0.1875,0.125,0.0,1
58340,58341,1.0,8066470e27f62ff74b75b31bd5ee4d54,uk,Thurs,16.0,1.0,0.303511439,0.669174299,0.652466368,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
58347,58348,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Sat,89.0,89.0,0.19130118,0.687118735,0.015310583999999999,0.006656755,0.0,0.101123596,0.314606742,0.13483146099999999,0.011235955,0.359550562,0.078651685,0.0,1
58348,58349,0.0,c582c4a96b11532a745fcbd144fd8e06,com,Fri,13.0,13.0,0.003711411,0.008529811,0.04540529,0.0,0.076923077,0.0,0.307692308,0.153846154,0.0,0.23076923100000002,0.23076923100000002,0.0,1
58354,58355,0.016666667,f74d39fa044aa309eaea14b9f57fe79c,com,Thurs,180.0,180.0,0.19130118,0.687118735,0.039427778,0.022484552,0.016666667,0.21111111100000002,0.166666667,0.21111111100000002,0.016666667,0.20555555600000003,0.17222222199999998,0.0,1
58361,58362,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Thurs,25.0,25.0,0.06157230599999999,0.232202866,0.009862161999999999,0.000134847,0.04,0.2,0.2,0.2,0.0,0.2,0.12,0.04,1
58368,58369,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Sun,45.0,33.0,0.047170067,0.9210837629999999,0.05161194400000001,0.030487444,0.066666667,0.111111111,0.222222222,0.088888889,0.0,0.311111111,0.2,0.0,1
58371,58372,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Fri,134.0,132.0,0.06157230599999999,0.232202866,0.01116161,0.002485941,0.044776119,0.28358209,0.179104478,0.067164179,0.104477612,0.18656716399999998,0.134328358,0.0,1
58372,58373,0.0,2174b8f4d1179610379fd4fb1822b9ff,com,Mon,21.0,21.0,0.006598712,0.009859723,0.057266989000000004,0.017857143,0.047619048,0.19047619,0.28571428600000004,0.428571429,0.0,0.0,0.047619048,0.0,1
58382,58383,0.8125,50cd1a9a183758039b0841aa738c3f0b,com,Sat,16.0,13.0,0.26360952,0.5492744979999999,0.17659088899999997,0.507694371,0.125,0.5,0.1875,0.0625,0.0,0.125,0.0,0.0,13
58383,58384,0.0,4e3952afe12e51f0095f38ac0f5b4561,net,Thurs,17.0,16.0,0.0054475159999999995,0.018167403000000002,0.037865559,0.0,0.117647059,0.058823529000000006,0.352941176,0.0,0.0,0.470588235,0.0,0.0,1
58391,58392,0.380952381,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,21.0,21.0,0.19130118,0.687118735,0.14738330800000002,0.327952545,0.23809523800000001,0.28571428600000004,0.428571429,0.047619048,0.0,0.0,0.0,0.0,10
58401,58402,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,13.0,13.0,0.06157230599999999,0.232202866,0.0039094279999999995,0.0,0.0,0.153846154,0.307692308,0.153846154,0.076923077,0.23076923100000002,0.076923077,0.0,1
58403,58404,0.384615385,f74d39fa044aa309eaea14b9f57fe79c,com,Wed,13.0,13.0,0.19130118,0.687118735,0.177766046,0.34095035799999995,0.153846154,0.692307692,0.076923077,0.076923077,0.0,0.0,0.0,0.0,10
58405,58406,0.8229665070000001,50cd1a9a183758039b0841aa738c3f0b,com,Sat,209.0,167.0,0.26360952,0.5492744979999999,0.261830028,0.638665334,0.296650718,0.516746411,0.10526315800000001,0.023923445,0.019138756,0.014354067,0.023923445,0.0,13
58410,58411,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Fri,11.0,11.0,0.06157230599999999,0.232202866,0.009207375,0.001525672,0.0,0.636363636,0.0,0.181818182,0.181818182,0.0,0.0,0.0,1
58419,58420,0.090909091,50cd1a9a183758039b0841aa738c3f0b,com,Thurs,22.0,22.0,0.26360952,0.5492744979999999,0.094173718,0.091425939,0.090909091,0.181818182,0.5,0.090909091,0.0,0.045454545,0.090909091,0.0,3
58420,58421,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Thurs,17.0,17.0,0.19130118,0.687118735,0.02580156,0.020315002,0.0,0.470588235,0.0,0.176470588,0.294117647,0.058823529000000006,0.0,0.0,1
58424,58425,0.0,ea5ddf3148ee6dad41c76e96cb00e1a9,com,Sun,23.0,23.0,0.21218786399999998,0.61564894,0.019458302,0.033695652,0.043478261,0.130434783,0.21739130399999998,0.21739130399999998,0.0,0.39130434799999997,0.0,0.0,1
58425,58426,0.0,4a4788c1dfc396b1f86355b274cc26b3,com,Tues,30.0,2.0,0.040927693,0.9687306990000001,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1
58427,58428,0.075949367,50c88fb92cb4fbea6103e6080fba9229,com,Sun,79.0,1.0,0.085995715,0.85700118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
58434,58435,0.0,ea5ddf3148ee6dad41c76e96cb00e1a9,com,Thurs,13.0,13.0,0.21218786399999998,0.61564894,0.061881565,0.091575092,0.153846154,0.076923077,0.23076923100000002,0.153846154,0.0,0.384615385,0.0,0.0,1
58435,58436,0.146833013,1d5920f4b44b27a802bd77c4f0536f5a,com,Tues,1042.0,524.0,0.14263457300000001,0.91529653,0.093278246,0.140837933,0.065259117,0.19673704399999997,0.304222649,0.19577735100000002,0.0009596930000000001,0.051823417000000004,0.18234165100000002,0.002879079,4
58443,58444,0.0,a255758a8f152772b366900f6a2c3c2f,com,Sat,40.0,38.0,0.085190238,0.26708929600000003,0.159664323,0.025,0.23076923100000002,0.384615385,0.205128205,0.102564103,0.0,0.051282050999999995,0.025641026,0.0,1
58444,58445,0.074074074,94bd04f23f1e4d18cc728f0ec5597472,br,Tues,27.0,25.0,0.081700549,0.5658081389999999,0.109292766,0.298333085,0.076923077,0.46153846200000004,0.038461537999999997,0.076923077,0.153846154,0.115384615,0.076923077,0.0,2
58446,58447,0.0,8066470e27f62ff74b75b31bd5ee4d54,uk,Wed,22.0,22.0,0.303511439,0.669174299,0.015445128999999998,0.001782613,0.0,0.590909091,0.090909091,0.045454545,0.22727272699999998,0.0,0.045454545,0.0,1
58448,58449,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Wed,16.0,16.0,0.19130118,0.687118735,0.060189955999999996,0.087202381,0.0625,0.1875,0.3125,0.125,0.0625,0.125,0.125,0.0,1
58470,58471,0.055555556,636ae4d78ec2b46248fc59ac1ad737df,com,Sun,18.0,14.0,0.047170067,0.9210837629999999,0.07761694200000001,0.06675450299999999,0.055555556,0.27777777800000003,0.055555556,0.111111111,0.0,0.222222222,0.27777777800000003,0.0,2
58471,58472,0.0,bdc6afb4e270be5e7b3954caf0818a7d,br,Tues,269.0,269.0,0.003141268,0.7616823220000001,0.004456322,0.004165735,0.0037174720000000003,0.375464684,0.011152416,0.014869888000000001,0.018587361,0.557620818,0.014869888000000001,0.0037174720000000003,1
58472,58473,0.0,a8ffaf142026e1b237e46bf60c855411,net,Fri,19.0,19.0,0.49024206200000003,0.7223624209999999,0.14355917099999999,0.206008195,0.21052631600000002,0.31578947399999996,0.21052631600000002,0.21052631600000002,0.0,0.052631579000000005,0.0,0.0,1
58482,58483,0.088888889,f74d39fa044aa309eaea14b9f57fe79c,com,Wed,45.0,44.0,0.19130118,0.687118735,0.057381595,0.06547122400000001,0.088888889,0.4,0.133333333,0.04444444400000001,0.133333333,0.2,0.0,0.0,3
58487,58488,0.0,c94ebc2a7e5dbad4270ebdb32eee4e10,com,Mon,11.0,11.0,0.003487751,0.008100223,0.024692567999999998,0.0,0.0,0.272727273,0.181818182,0.090909091,0.0,0.272727273,0.181818182,0.0,1
58489,58490,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Fri,14.0,1.0,0.047170067,0.9210837629999999,0.023323615,0.0031347959999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
58491,58492,0.080862534,f74d39fa044aa309eaea14b9f57fe79c,com,Sat,1113.0,1113.0,0.19130118,0.687118735,0.060888192,0.075020372,0.032374101,0.276978417,0.189748201,0.133992806,0.028776977999999998,0.22032374100000002,0.117805755,0.0,3
58499,58500,0.090909091,a847b22576d8152dfce301bc5c182f60,tw,Thurs,11.0,11.0,0.013559776,0.7762290340000001,0.029285956000000002,0.026873669,0.0,0.181818182,0.363636364,0.181818182,0.0,0.181818182,0.090909091,0.0,3
58500,58501,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Thurs,14.0,5.0,0.047170067,0.9210837629999999,0.006434476999999999,0.004926108,0.0,0.0,0.0,0.14285714300000002,0.0,0.7142857140000001,0.14285714300000002,0.0,1
58502,58503,0.01754386,50cd1a9a183758039b0841aa738c3f0b,com,Wed,57.0,57.0,0.26360952,0.5492744979999999,0.038050266,0.008236046,0.070175439,0.14035087699999999,0.10526315800000001,0.122807018,0.0,0.263157895,0.298245614,0.0,1
58508,58509,0.027027027000000002,636ae4d78ec2b46248fc59ac1ad737df,com,Sat,37.0,37.0,0.047170067,0.9210837629999999,0.042535865,0.098199571,0.054054054000000004,0.081081081,0.18918918899999998,0.21621621600000002,0.0,0.21621621600000002,0.243243243,0.0,1
58519,58520,0.24,50cd1a9a183758039b0841aa738c3f0b,com,Sat,25.0,25.0,0.26360952,0.5492744979999999,0.17433089,0.189744424,0.16,0.52,0.08,0.08,0.04,0.12,0.0,0.0,7
58541,58542,0.011070111,2174b8f4d1179610379fd4fb1822b9ff,com,Mon,542.0,534.0,0.006598712,0.009859723,0.062533925,0.010722279,0.075645756,0.241697417,0.38191881899999996,0.21586715899999998,0.0,0.033210332,0.051660517,0.0,1
58547,58548,0.0,4a4788c1dfc396b1f86355b274cc26b3,com,Mon,44.0,1.0,0.040927693,0.9687306990000001,0.374845869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58548,58549,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Fri,16.0,16.0,0.06157230599999999,0.232202866,0.01114936,0.000302177,0.0,0.3125,0.25,0.125,0.0625,0.1875,0.0625,0.0,1
58551,58552,0.045454545,636ae4d78ec2b46248fc59ac1ad737df,com,Sat,22.0,22.0,0.047170067,0.9210837629999999,0.09886940300000001,0.15216328,0.181818182,0.13636363599999998,0.272727273,0.13636363599999998,0.0,0.090909091,0.181818182,0.0,2
58557,58558,0.913043478,f74d39fa044aa309eaea14b9f57fe79c,com,Tues,23.0,1.0,0.19130118,0.687118735,0.6043737570000001,0.63174946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
58562,58563,0.0,94bd04f23f1e4d18cc728f0ec5597472,br,Tues,260.0,259.0,0.081700549,0.5658081389999999,0.0016304370000000002,0.001254504,0.003846154,0.119230769,0.034615385,0.10769230800000001,0.073076923,0.569230769,0.076923077,0.015384615,1
58569,58570,0.0,f74d39fa044aa309eaea14b9f57fe79c,com,Fri,12.0,12.0,0.19130118,0.687118735,0.031477522,0.026599402,0.0,0.75,0.083333333,0.0,0.166666667,0.0,0.0,0.0,1
58574,58575,0.0,94bd04f23f1e4d18cc728f0ec5597472,br,Mon,24.0,24.0,0.081700549,0.5658081389999999,0.000691013,0.0006217330000000001,0.0,0.41666666700000005,0.0,0.0,0.45833333299999995,0.083333333,0.041666667000000004,0.0,1
58577,58578,0.05,7a35b38262510f0cd0191e980684dfb0,com,Mon,20.0,20.0,0.053386345999999994,0.193153258,0.064664522,0.057583333,0.05,0.6,0.0,0.0,0.35,0.0,0.0,0.0,2
58578,58579,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Sun,28.0,28.0,0.06157230599999999,0.232202866,0.009217538,0.0054904409999999996,0.0,0.25,0.214285714,0.035714286,0.107142857,0.25,0.14285714300000002,0.0,1
58583,58584,0.0625,50cd1a9a183758039b0841aa738c3f0b,com,Sat,16.0,15.0,0.26360952,0.5492744979999999,0.052047759000000006,0.069743021,0.0,0.25,0.375,0.0625,0.0,0.125,0.1875,0.0,2
58588,58589,0.0,636ae4d78ec2b46248fc59ac1ad737df,com,Fri,13.0,12.0,0.047170067,0.9210837629999999,0.020148733999999998,0.004645177,0.0,0.153846154,0.23076923100000002,0.23076923100000002,0.0,0.384615385,0.0,0.0,1
58601,58602,0.023809524,636ae4d78ec2b46248fc59ac1ad737df,com,Fri,42.0,21.0,0.047170067,0.9210837629999999,0.020164291,0.013950321000000002,0.0,0.333333333,0.0,0.23809523800000001,0.0,0.261904762,0.166666667,0.0,1
58609,58610,0.052631579000000005,f74d39fa044aa309eaea14b9f57fe79c,com,Thurs,38.0,38.0,0.19130118,0.687118735,0.036300919,0.037152462000000004,0.026315789,0.447368421,0.0,0.0,0.5,0.026315789,0.0,0.0,2
58612,58613,0.0,d30663cb0bed60805ad3ae4ebbad217b,com,Tues,119.0,119.0,0.06157230599999999,0.232202866,0.008561955,0.00026398,0.042016807,0.176470588,0.193277311,0.075630252,0.067226891,0.319327731,0.12605042,0.0,1
58631,58632,0.066666667,14dd5266c70789bdc806364df4586335,com,Mon,15.0,5.0,0.08705457800000001,0.93233696,0.04894513599999999,0.05093633,0.0,0.26666666699999997,0.0,0.4,0.0,0.0,0.333333333,0.0,2
58632,58633,0.636363636,50cd1a9a183758039b0841aa738c3f0b,com,Mon,11.0,6.0,0.26360952,0.5492744979999999,0.142034834,0.378595926,0.272727273,0.636363636,0.0,0.0,0.0,0.0,0.0,0.090909091,13
58634,58635,0.0,bee0e4f8475167f214c574068558aaf8,com,Mon,28.0,28.0,0.0034840759999999996,0.008354312,0.038853122999999996,0.002747253,0.107142857,0.107142857,0.642857143,0.107142857,0.0,0.0,0.035714286,0.0,1
58635,58636,0.090909091,d30663cb0bed60805ad3ae4ebbad217b,com,Mon,11.0,11.0,0.06157230599999999,0.232202866,0.070761524,0.09260598699999999,0.090909091,0.545454545,0.0,0.0,0.272727273,0.090909091,0.0,0.0,3
58646,58647,0.0625,50cd1a9a183758039b0841aa738c3f0b,com,Wed,48.0,25.0,0.26360952,0.5492744979999999,0.020173739,0.055541046,0.0,0.854166667,0.0,0.0,0.083333333,0.0,0.0625,0.0,2
58647,58648,0.0,50cd1a9a183758039b0841aa738c3f0b,com,Wed,14.0,14.0,0.26360952,0.5492744979999999,0.009147882,0.007329390999999999,0.0,0.214285714,0.28571428600000004,0.0,0.28571428600000004,0.071428571,0.14285714300000002,0.0,1
58651,58652,0.034482759,14dd5266c70789bdc806364df4586335,com,Sun,116.0,116.0,0.08705457800000001,0.93233696,0.044542545,0.047151976,0.034482759,0.08620689699999999,0.051724137999999996,0.09482758599999999,0.0,0.517241379,0.21551724100000003,0.0,1
58653,58654,0.078947368,86d0399a308ae0a71efbff96df087dc4,com,Wed,38.0,38.0,0.046684483,0.20985432,0.080446082,0.065064582,0.052631579000000005,0.263157895,0.289473684,0.15789473699999998,0.0,0.10526315800000001,0.131578947,0.0,2
